ID X Y aqd ZMAX Lon Lat
348 -2260004.66666667 2113998.33333333 30 869.4 -122.752833997096 39.1683006635391
349 -2258216.66666667 2116442 30 1009.41333333333 -122.74069528739 39.1936768844409
350 -2259645.33333333 2115292 30 847.533333333333 -122.752999913548 39.1802794753998
351 -2256721 2111444.33333333 30 1096.63 -122.707704962461 39.154541089619
352 -2257142.66666667 2115950.33333333 30 777.996666666667 -122.727043096016 39.1921227761209
353 -2252332 2117866 30 1276.06 -122.679230486364 39.2204473471937
354 -2257613 2116498 30 841.68 -122.734099889939 39.195652351811
355 -2256620.66666667 2116979.66666667 30 690.033333333333 -122.724520938533 39.2022386627749
356 -2257817.33333333 2115170.33333333 30 744.403333333333 -122.732086898006 39.1837659584908
357 -2256985.33333333 2116622 30 716.69 -122.727455241234 39.1982697866751
358 -2256457.33333333 2115746 30 732.843333333333 -122.718686483303 39.1920681238579
359 -2253107.66666667 2118515.66666667 30 1127 -122.690047944661 39.2240990385252
360 -2256141.33333333 2111769 30 880.173333333333 -122.702251700028 39.1587585326123
361 -2257663 2116058.33333333 30 885.116666666667 -122.733234871312 39.191759843312
362 -2265016.33333333 2122431 30 1143.38 -122.836510011084 39.228127747879
363 -2264632.33333333 2122910.66666667 30 991.89 -122.833760814562 39.2331927113488
364 -2247405.66666667 2113902 30 737.043333333333 -122.611076744375 39.1986231858173
365 -2250328.66666667 2112328.66666667 30 856.543333333333 -122.638816731431 39.1779212427929
366 -2255395.66666667 2120564.33333333 30 1028.28666666667 -122.72239214002 39.2359993973137
367 -2254917.66666667 2117928 30 907.76 -122.708472514239 39.2145835157349
368 -2264273.33333333 2122403.33333333 30 1110.63 -122.828077031093 39.22973767296
369 -2251757.33333333 2117447.33333333 30 1209.23666666667 -122.671419733937 39.2182784443026
370 -2264630.66666667 2122608.33333333 30 1058.02666666667 -122.832757209485 39.2306061286236
371 -2263614.66666667 2121934 30 1171.37666666667 -122.819152653316 39.2273526377798
372 -2263872.33333333 2123527 30 996.61 -122.827233818687 39.2403633311503
373 -2264979.33333333 2123091.66666667 30 1026.26666666667 -122.838247049304 39.2338809916988
374 -2265375.66666667 2122672.33333333 30 1158.47 -122.841331033617 39.2293022492492
375 -2264916.66666667 2123422.33333333 30 1061.32 -122.838620783616 39.2368702828719
376 -2265494.33333333 2123441.33333333 30 1184.22 -122.845169559669 39.2355965827808
377 -2264617 2123536 30 1062.87 -122.835625949735 39.2385893597999
378 -2265031.33333333 2124012.66666667 30 1265.83333333333 -122.841832251817 39.2416436825464
379 -2264306.33333333 2123069.66666667 30 940.753333333333 -122.830617975864 39.2353655969834
380 -2264327.33333333 2123994 30 1226.06 -122.833865142259 39.2432341410323
381 -2263895.66666667 2122514.33333333 30 1090.35 -122.82419767385 39.2316274863722
382 -2263415.33333333 2122990.66666667 30 967.853333333333 -122.82035478549 39.2369029912813
383 -2263281.33333333 2121772.66666667 30 1131.78333333333 -122.814884484159 39.2267982536712
384 -2262433.66666667 2122190.33333333 30 888.446666666667 -122.806725099383 39.232483076559
385 -2261714.33333333 2122804 30 768.603333333333 -122.800643558438 39.2395284490688
386 -2262566.33333333 2123555.66666667 30 848.91 -122.812659386827 39.2438540964402
387 -2263145.33333333 2122646.66666667 30 987.223333333333 -122.816202569467 39.2346259275962
388 -2262886.33333333 2123315 30 922.73 -122.815469840603 39.240996716595
389 -2263212 2122338.66666667 30 1030.57666666667 -122.815948482127 39.2318208765389
390 -2262110.33333333 2122227 30 878.346666666667 -122.803213332005 39.2336002742027
391 -2262242.66666667 2123271.33333333 30 797.046666666667 -122.808098483091 39.2422213953842
392 -2263163 2124006 30 952.596666666667 -122.820827338259 39.2462308493857
393 -2258540.33333333 2111791.66666667 30 1056.88 -122.729245038726 39.1530145312777
394 -2260784 2114442 30 981.843333333333 -122.763019721874 39.1701712376465
395 -2262563.66666667 2114299.33333333 30 1242.33 -122.782526256721 39.1645340898797
396 -2261785 2114278 30 1146.75 -122.773719825396 39.1662830903978
397 -2251821.33333333 2109616.66666667 30 854.896666666667 -122.64680657801 39.1509836956263
398 -2252754.66666667 2109683 30 907.456666666667 -122.657495404904 39.149247471536
399 -2252360 2110319.66666667 30 758.436666666667 -122.655124597319 39.1556807879845
400 -2252353.33333333 2109978.66666667 30 813.806666666667 -122.653947308686 39.1527736494552
401 -2252915.33333333 2109989.33333333 30 876.966666666667 -122.660288961007 39.1514769424012
402 -2251741.66666667 2110436.33333333 30 727.493333333333 -122.648561814048 39.1582080628493
403 -2251188.33333333 2111448 30 555.69 -122.645621052957 39.1682481727056
404 -2252816 2110354 30 769.946666666667 -122.660353381502 39.1548487850237
405 -2253046.66666667 2110594.66666667 30 736.333333333333 -122.663720485897 39.1563422659269
406 -2252955.66666667 2110979.66666667 30 676.01 -122.663944366655 39.1598678469841
407 -2253959.66666667 2111070.66666667 30 769.143333333333 -122.675506998311 39.1581669530464
408 -2252045.33333333 2110967 30 616.773333333333 -122.653685807847 39.1620079454264
409 -2252658.66666667 2112261.33333333 30 727.526666666667 -122.664756495843 39.1715898628714
410 -2260760 2123392.33333333 30 776.316666666667 -122.791838724725 39.2469397792534
411 -2253495 2111558.33333333 30 673.84 -122.671869708695 39.1634962223141
412 -2261110.66666667 2122903 30 724.58 -122.794185522945 39.2418756295179
413 -2261428.33333333 2122690.66666667 30 773.046666666667 -122.797062608755 39.23926727942
414 -2260956 2122455 30 740.816666666667 -122.790990921136 39.2384201159596
415 -2255817 2111851.33333333 30 840.076666666667 -122.698878563981 39.1602667156631
416 -2256341 2111465.33333333 30 998.813333333333 -122.703508805844 39.1556613828225
417 -2256633.66666667 2112056.33333333 30 985.83 -122.708707512493 39.160003411801
418 -2255089 2112033.33333333 30 702.573333333333 -122.691297613378 39.1636276056954
419 -2257125.33333333 2111776 30 1095.64666666667 -122.713316655737 39.1563835261902
420 -2255477.33333333 2111708 30 807.963333333333 -122.694602469055 39.1598781893686
421 -2256162.66666667 2112354.66666667 30 862.253333333333 -122.704388157371 39.1637262962235
422 -2256571 2112832.33333333 30 942.986666666667 -122.710518431873 39.1668105263718
423 -2257770.33333333 2112740 30 799.58 -122.723678884662 39.1630501546866
424 -2254186.33333333 2111555.33333333 30 758.7 -122.679619320327 39.1617617218837
425 -2255825 2112189.33333333 30 802.72 -122.700063020952 39.1631444172897
426 -2256348.33333333 2112072 30 898.776666666667 -122.705556171213 39.1608437817087
427 -2257429.33333333 2111604.33333333 30 1102.87666666667 -122.716171677149 39.154159519642
428 -2256239 2112651.66666667 30 888.106666666667 -122.706206985685 39.1660833963142
429 -2256849 2112317 30 980.613333333333 -122.711968578194 39.1617049779169
430 -2252853.33333333 2111641.66666667 30 727.476666666667 -122.66493706809 39.1657962569307
431 -2255366 2114756.33333333 30 693.17 -122.703226738334 39.1862854393121
432 -2255753 2112861 30 744.263333333333 -122.701430485858 39.1690803641963
433 -2257768 2111997.33333333 30 974.773333333333 -122.721245483096 39.1566898964627
434 -2257505.66666667 2113930 30 709.363333333333 -122.724566399152 39.1739059734519
435 -2257154.33333333 2112113 30 991.78 -122.714734040216 39.1592005362403
436 -2257398.33333333 2112228.33333333 30 925.403333333333 -122.71784590966 39.1595851847346
437 -2255760 2113332.66666667 30 704.3 -122.703036985081 39.1731063645517
438 -2256527.66666667 2113169.33333333 30 904.63 -122.711124072503 39.1698065958592
439 -2256847 2112683.66666667 30 953.346666666667 -122.713134242457 39.1648530405806
440 -2259057.33333333 2112824 30 923.866666666667 -122.73839356507 39.160582652798
441 -2253796 2112707 30 812.766666666667 -122.67896552805 39.1725998777458
442 -2257238.66666667 2114560.66666667 30 691.78 -122.723614312064 39.1799730683924
443 -2256623.66666667 2113903 30 839.47 -122.714579215731 39.1758580786004
444 -2257434.66666667 2112606 30 840.04 -122.71947763218 39.1627325827558
445 -2257188.66666667 2112857.33333333 30 879.15 -122.717531484449 39.1654959967095
446 -2258025 2112152 30 943.94 -122.724630651655 39.1573793500134
447 -2256734.33333333 2113411.33333333 30 915.633333333333 -122.714227866572 39.1713695414654
448 -2257899.66666667 2113697 30 760.5 -122.728232988346 39.1709330891535
449 -2258661.33333333 2115829.33333333 30 990.643333333333 -122.743698889749 39.1873237089522
450 -2257113.33333333 2113452.66666667 30 872.906666666667 -122.718615585041 39.170785678845
451 -2256515 2113688.33333333 30 870.423333333333 -122.712663780411 39.1742868958009
452 -2257220 2113795.66666667 30 792.516666666667 -122.720924626662 39.1734617847312
453 -2256014.66666667 2113903.66666667 30 764.69 -122.707745559527 39.1773710199623
454 -2256927 2116318 30 737.626666666667 -122.725814301174 39.1958084055726
455 -2257525.66666667 2114332 30 683.82 -122.726094307368 39.1773023190329
456 -2258019 2113306 30 802.55 -122.728304471913 39.1672860199895
457 -2259914.33333333 2114688.33333333 30 803.35 -122.754059627398 39.1744386167159
458 -2258341 2112649.33333333 30 896.48 -122.729788892632 39.1608598306282
459 -2256948.33333333 2114332 30 729.096666666667 -122.719614043184 39.1787317824111
460 -2258141.33333333 2113941.33333333 30 733.866666666667 -122.731737582064 39.1724289223809
461 -2257445.66666667 2115820 30 825.983333333333 -122.730021943558 39.1902552120192
462 -2257863.33333333 2114396 30 657.573333333333 -122.730091869823 39.1770146968429
463 -2258796 2113784.66666667 30 765.636666666667 -122.738576763149 39.169464383319
464 -2259425.33333333 2113921.33333333 30 780.236666666667 -122.746082788535 39.1690764858259
465 -2247765.66666667 2109187.66666667 30 517.933333333333 -122.599899679626 39.1573105437029
466 -2249030.66666667 2109136 30 809.096666666667 -122.613932482077 39.1537486458541
467 -2249108.66666667 2111400 30 569.01 -122.622118860277 39.1729691139109
468 -2261854.66666667 2116099.33333333 30 1364.75666666667 -122.780418037397 39.1817199259236
469 -2261291.66666667 2116183.66666667 30 1287.56333333333 -122.774373275829 39.1838394475562
470 -2261935 2115285.66666667 30 1191.09666666667 -122.778676082518 39.1745471586071
471 -2261915.66666667 2115545 30 1251.98333333333 -122.779301615763 39.1768177197289
472 -2261667.66666667 2115114.66666667 30 1128.31333333333 -122.775120585901 39.173744822109
473 -2262130.66666667 2116001.33333333 30 1371.43333333333 -122.783197134398 39.180195194203
474 -2261332.66666667 2115516.66666667 30 1134.08333333333 -122.772666819256 39.1780211763676
475 -2262496 2115659.33333333 30 1333.39 -122.786185727898 39.1763575673567
476 -2262677 2114682.66666667 30 1253.38 -122.785043304114 39.167538128364
477 -2261724 2114837.66666667 30 1092.71333333333 -122.774853030705 39.171231045039
478 -2261158.33333333 2114999.33333333 30 1020.91666666667 -122.76903018805 39.1740197041152
479 -2262014 2114740.66666667 30 1130.44333333333 -122.777792189701 39.1696802785973
480 -2262279.66666667 2114217 30 1214.48333333333 -122.779072206898 39.1645331239028
481 -2262173.33333333 2115033.66666667 30 1182.41333333333 -122.780531946902 39.1717960923027
482 -2262042 2114452.33333333 30 1149.3 -122.777169818404 39.1671396694993
483 -2261279 2113953 30 1141.26 -122.766986691345 39.1647526463051
484 -2261447 2114469.33333333 30 1088.79 -122.770548429238 39.1687613081816
485 -2262154 2113627.33333333 30 1309.09333333333 -122.775747024256 39.1597911907066
486 -2261661.66666667 2113432 30 1213.55333333333 -122.769588790086 39.1593382889855
487 -2260996 2113726.33333333 30 1124.09666666667 -122.763075298801 39.1635117166347
488 -2260529.66666667 2114757.66666667 30 917.396666666667 -122.761190369327 39.1735073917257
489 -2261049.66666667 2113016 30 1054.21333333333 -122.761371693905 39.1572905063423
490 -2262122.66666667 2113912.66666667 30 1241.85333333333 -122.776322138643 39.1623143609121
491 -2262472.33333333 2115027 30 1257.67 -122.783865493925 39.1709970407442
492 -2260672.66666667 2112674.66666667 30 963.24 -122.756034018459 39.1552996267102
493 -2260566.66666667 2114166.66666667 30 972.366666666667 -122.759687026566 39.1683502588432
494 -2260245.33333333 2114220.66666667 30 887.286666666667 -122.756256341994 39.1696097200485
495 -2260657.66666667 2113813.33333333 30 1043.62333333333 -122.759561256956 39.165096257553
496 -2260541.33333333 2112336.33333333 30 972.37 -122.753462654375 39.1527253230352
497 -2259362.33333333 2113564.33333333 30 805.21 -122.744217565664 39.1661726504082
498 -2259387.66666667 2114550.66666667 30 733.2 -122.747702086951 39.1745639998156
499 -2260177.33333333 2114600 30 851.916666666667 -122.756724483799 39.1730295563969
500 -2260024.66666667 2113721.33333333 30 908.406666666667 -122.752159516211 39.1658768984503
501 -2259668.66666667 2114413.66666667 30 768.823333333333 -122.750411147909 39.1726933337703
502 -2259648 2113469 30 863.483333333333 -122.747113954763 39.1646476334154
503 -2259691 2114103 30 799.503333333333 -122.749653644564 39.1699752076624
504 -2259411 2112871 30 888.53 -122.742514552106 39.1601092800056
505 -2258905 2112468.33333333 30 980.543333333333 -122.735530791393 39.1579114283763
506 -2258929.66666667 2113433 30 815.66 -122.738936153548 39.166118943426
507 -2258493.33333333 2113987 30 739.636666666667 -122.735836255375 39.1719484687273
508 -2259114 2114366.66666667 30 703.27 -122.744033674228 39.1736650444445
509 -2259699 2114989.66666667 30 798.056666666667 -122.752620947508 39.1775551224124
510 -2258592 2114555.33333333 30 711.41 -122.738787141199 39.1765755131779
511 -2259129.33333333 2114048 30 719.626666666667 -122.743171886695 39.1708956529031
512 -2257973.66666667 2114745.66666667 30 671.233333333333 -122.732464311508 39.17973865581
513 -2259257.33333333 2115464 30 868.556666666667 -122.749203236476 39.1827153817373
514 -2258879.33333333 2114671.66666667 30 721.053333333333 -122.742389485427 39.1768607651441
515 -2258999.33333333 2115288 30 831.983333333333 -122.74573620057 39.1818462169036
516 -2259351 2114865 30 741.8 -122.748310593899 39.1773490902517
517 -2259039.33333333 2114991.33333333 30 754.703333333333 -122.745222493515 39.1792042775909
518 -2258680.66666667 2115458.33333333 30 873.79 -122.74271204026 39.184095827152
519 -2259367.33333333 2116040.66666667 30 1012.70666666667 -122.752309678687 39.1873854548566
520 -2258384.66666667 2115310.33333333 30 801.08 -122.738909316737 39.1835606252005
521 -2258288.66666667 2116031 30 1012.20333333333 -122.740169920039 39.1899756330007
522 -2258927.66666667 2115950 30 1027.39333333333 -122.747080122734 39.1876980032401
523 -2258918.66666667 2116325.33333333 30 1109.84 -122.748197278359 39.1909373862985
524 -2260617.33333333 2113039 30 1009.18 -122.756595502395 39.1585594883098
525 -2259532.66666667 2112306.33333333 30 1046.54333333333 -122.742048204874 39.1549678742807
526 -2258350.33333333 2114859.33333333 30 719.3 -122.737060841665 39.1797799358614
527 -2257523.33333333 2115281.66666667 30 779.54 -122.729147777061 39.1854484175116
528 -2257996.66666667 2115813.33333333 30 919.363333333333 -122.73618579362 39.1888332922751
529 -2258073.33333333 2115463.66666667 30 825.093333333333 -122.735912042667 39.1856461880792
530 -2251801.66666667 2111237.33333333 30 598.173333333333 -122.651824797305 39.164927467331
531 -2252550.33333333 2110523.66666667 30 691.43 -122.657920388564 39.1569596766738
532 -2251269.66666667 2111771 30 583.47 -122.647578271986 39.1708167074262
533 -2251671.33333333 2112336.33333333 30 625.04 -122.653915389551 39.1746718311242
534 -2252070 2110585.33333333 30 712.883333333333 -122.652728680429 39.1586747448623
535 -2251468 2111148.33333333 30 601.116666666667 -122.64779167363 39.1649883522986
536 -2252196.33333333 2111743.33333333 30 619.02 -122.65789116017 39.1682909633016
537 -2252376.33333333 2110977.33333333 30 596.093333333333 -122.657434442996 39.1612790035136
538 -2250793.33333333 2111421.33333333 30 594.263333333333 -122.641100692883 39.1689947103721
539 -2251852 2111636 30 554.616666666667 -122.653678835614 39.1682212049993
540 -2250908.33333333 2111931.33333333 30 652.683333333333 -122.644040211224 39.1730835258299
541 -2251599.66666667 2111870 30 585.34 -122.651602892838 39.1708506215373
542 -2250572.33333333 2111726 30 673.493333333333 -122.63960442897 39.1721524723488
543 -2251026 2112441 30 764.92 -122.647008921534 39.177162833103
544 -2250784 2112222 30 745.986666666667 -122.64358399987 39.1758826420869
545 -2251821 2113164.33333333 30 646.54 -122.658273650994 39.181401119591
546 -2250512 2112956.66666667 30 911.656666666667 -122.642905199883 39.1828531549904
547 -2252810.66666667 2116917 30 963.39 -122.681533098914 39.2111281691734
548 -2252013.33333333 2112501.66666667 30 611.113333333333 -122.658289489562 39.1752446116793
549 -2252286 2112142.66666667 30 635.816666666667 -122.660189256926 39.1714931634688
550 -2249834 2111503 30 721.326666666667 -122.630594857862 39.1720626838879
551 -2250176 2111776.33333333 30 757.15 -122.635317628546 39.1735622927343
552 -2249181 2112202.33333333 30 640.2 -122.625522845734 39.1796702366024
553 -2249732.33333333 2112185 30 851.003333333333 -122.631657114851 39.1781612148831
554 -2249425.33333333 2111977.66666667 30 715.213333333333 -122.627540319815 39.1771410167157
555 -2250225 2112620.33333333 30 928.466666666667 -122.638595561001 39.1806779039955
556 -2248455.66666667 2113501 30 667.373333333333 -122.621573732243 39.1925950427589
557 -2249672.33333333 2113502 30 978.36 -122.635239785973 39.1896015376594
558 -2249407.66666667 2111607.66666667 30 675.283333333333 -122.626146602153 39.1740120866825
559 -2249929 2112681.33333333 30 929.54 -122.635469263311 39.1819315231767
560 -2249711.66666667 2113126.33333333 30 934.05 -122.634467223034 39.186283423478
561 -2251145.66666667 2113156.33333333 30 821.42 -122.650665503196 39.1830004747075
562 -2248759 2110951.33333333 30 497.36 -122.616744114528 39.1699844967079
563 -2248519.66666667 2111736.33333333 30 573.096666666667 -122.616592126138 39.1773058769977
564 -2249708.33333333 2112486.33333333 30 861.723333333333 -122.632361408546 39.1808041487801
565 -2250172 2113316.33333333 30 1023.71 -122.6402503365 39.1867762810112
566 -2249421 2112992.66666667 30 845.926666666667 -122.630771392909 39.1858546514346
567 -2249924 2113013.33333333 30 959.753333333333 -122.636486195381 39.1847904828461
568 -2250117 2113914 30 997.77 -122.641564996513 39.1920364693919
569 -2252130.33333333 2113651.33333333 30 648.063333333333 -122.663322132307 39.1848122469792
570 -2253178.33333333 2111437.33333333 30 672.933333333333 -122.667923970042 39.1632414046611
571 -2252551 2111192.66666667 30 614.286666666667 -122.660091297173 39.1626937095347
572 -2252513.33333333 2112888.66666667 30 591.14 -122.665154531953 39.177327314975
573 -2252935.33333333 2111970.66666667 30 775.66 -122.66692179857 39.1684142790714
574 -2248061.66666667 2110495.66666667 30 569.186666666667 -122.607444064792 39.1677968796555
575 -2245791.33333333 2111905 30 971.013333333333 -122.586499777524 39.1854776348508
576 -2248670 2112875.33333333 30 614.66 -122.621959262881 39.1867015116118
577 -2248727.33333333 2116624.66666667 30 1030.48666666667 -122.634721453004 39.2187082840483
578 -2252756.66666667 2112620 30 691.04 -122.667016974644 39.1744226985573
579 -2253336.66666667 2112818 30 785.34 -122.674168590726 39.1746868689903
580 -2249119 2111041.66666667 30 547.893333333333 -122.621077484233 39.1698710923449
581 -2248382.33333333 2111150 30 573.62 -122.613156756033 39.1726169488502
582 -2249503 2110772 30 582.533333333333 -122.624517409428 39.1666115375418
583 -2248926.33333333 2110400 30 522.653333333333 -122.616842322997 39.16484431033
584 -2247567.33333333 2110833.66666667 30 693.946666666667 -122.602985111193 39.1719139140108
585 -2248947.33333333 2113206 30 743.286666666667 -122.626141899088 39.1888526033794
586 -2248777.66666667 2109818.33333333 30 571.45 -122.613295370805 39.160223365745
587 -2247951.66666667 2109492.33333333 30 504.913333333333 -122.602970782382 39.1594645695592
588 -2247510 2109883.66666667 30 551.763333333333 -122.599275449662 39.1639089619534
589 -2246267.33333333 2111608.66666667 30 956.066666666667 -122.590889072973 39.181763658994
590 -2249255.33333333 2112759 30 730.533333333333 -122.628156080751 39.1842599088615
591 -2249365.33333333 2113523.33333333 30 882.46 -122.631861318148 39.190542107861
592 -2248591 2112348.33333333 30 535.97 -122.619369758116 39.1823775961074
593 -2249217.33333333 2113223.33333333 30 822.786666666667 -122.629229835567 39.1883350289749
594 -2248778.33333333 2113437.66666667 30 716.653333333333 -122.624992653145 39.1912559722424
595 -2249609.33333333 2114339.66666667 30 1038.30333333333 -122.637240168391 39.1969393248191
596 -2248037.33333333 2112722 30 563.766666666667 -122.614359496451 39.1869472310581
597 -2248013.33333333 2113135.66666667 30 592.133333333333 -122.6154260818 39.1905534929617
598 -2248930.66666667 2112898.66666667 30 680.693333333333 -122.624961718807 39.1862585146494
599 -2246616.66666667 2112533 30 699.116666666667 -122.597795193137 39.1888291448597
600 -2248183 2113818.66666667 30 670.57 -122.619537876865 39.1959915013446
601 -2248364 2113246 30 627.973333333333 -122.619720480295 39.1906346480961
602 -2247476 2114237.66666667 30 731.59 -122.612950926026 39.2013280214746
603 -2248891.66666667 2113703 30 794.463333333333 -122.627122774574 39.1932514319235
604 -2247880 2115298.33333333 30 855.026666666667 -122.620915667564 39.2094264690302
605 -2247228.66666667 2115934.66666667 30 1040.46 -122.615655182749 39.2164893704061
606 -2248544.33333333 2114186.33333333 30 825.073333333333 -122.624783939901 39.1982526991489
607 -2247562 2116093 30 1003.67333333333 -122.61991151821 39.2170248568423
608 -2249334 2114207 30 967.323333333333 -122.633719210629 39.1964813666515
609 -2248795.66666667 2114017.66666667 30 854.826666666667 -122.627061541942 39.1961863767342
610 -2251372.33333333 2114129 30 740.956666666667 -122.656356535724 39.1907800269696
611 -2252430 2117481.66666667 30 1141.91333333333 -122.679086458735 39.2169101581383
612 -2254721.33333333 2111979.33333333 30 666.04 -122.686996302378 39.164073891121
613 -2253246.66666667 2112193 30 810.783333333333 -122.671135828282 39.1695510616797
614 -2250500.33333333 2116477 30 1273.61666666667 -122.654159935236 39.2130647904616
615 -2251506.66666667 2117345.33333333 30 1270.15333333333 -122.668273876398 39.2180234151882
616 -2252142.66666667 2112889 30 602.923333333333 -122.660994329267 39.1782459356098
617 -2253185 2113145.66666667 30 669.87 -122.67352642921 39.1778708588966
618 -2251797.33333333 2113484.66666667 30 649.126666666667 -122.659044151183 39.18420597876
619 -2252734.33333333 2113202 30 571.36 -122.668649390975 39.1794675531389
620 -2254688.66666667 2113170.66666667 30 693.633333333333 -122.690486883844 39.1743676821217
621 -2254075 2112894.33333333 30 774.636666666667 -122.682703738411 39.1735161415075
622 -2250943 2116574.66666667 30 1217.89 -122.659448067588 39.2128087492192
623 -2250445.66666667 2114545.33333333 30 1062.34666666667 -122.647297318278 39.1966380442073
624 -2259927 2116955.33333333 30 1134.85 -122.761561787683 39.1938376346059
625 -2260104.33333333 2116359 30 1152.98666666667 -122.761615892663 39.1882868285402
626 -2259966 2117257.66666667 30 1070.23 -122.762981448126 39.1963321976364
627 -2260450.33333333 2117175.66666667 30 1123.19666666667 -122.768152094924 39.1944283238332
628 -2259665.33333333 2117483.66666667 30 1035.85333333333 -122.760340072211 39.1990147219646
629 -2260982 2118188 30 995.07 -122.777409560056 39.2017858538115
630 -2260026.66666667 2118016.66666667 30 941.266666666667 -122.766127792557 39.2026870246082
631 -2260078.33333333 2118380.66666667 30 879.22 -122.767890330615 39.2056786571831
632 -2260588.33333333 2117855.66666667 30 998.086666666667 -122.771910308728 39.1999141192976
633 -2260656.66666667 2118227 30 933.573333333333 -122.77388395589 39.2029271761906
634 -2259959 2118750.66666667 30 818.993333333333 -122.767752572953 39.2091457931512
635 -2260262.66666667 2119119.66666667 30 776.406666666667 -122.772361054892 39.2115552170801
636 -2263505.66666667 2119651.33333333 30 1383.23333333333 -122.810499202069 39.208061979323
637 -2262550 2120091 30 1159.57666666667 -122.801200596453 39.2142032044253
638 -2263126 2120460.66666667 30 1274.77 -122.808870304341 39.2159407344136
639 -2261434.33333333 2119081.66666667 30 900.106666666667 -122.785392435499 39.2083225798272
640 -2261665 2118372.33333333 30 1055.98 -122.785676127271 39.2016709482278
641 -2261432.66666667 2119442 30 855.056666666667 -122.786545186476 39.2114148798524
642 -2261922 2119113 30 941.633333333333 -122.790969272568 39.2073807818335
643 -2262266 2119109.66666667 30 1033.19333333333 -122.79482036921 39.2064983006702
644 -2261883.33333333 2118653.66666667 30 1017.16666666667 -122.789041738355 39.2035401833012
645 -2259445 2116914 30 1133.54666666667 -122.756016755396 39.1946783543452
646 -2258845.66666667 2117424.33333333 30 1016.23666666667 -122.750945245308 39.2005380803732
647 -2259195 2116765 30 1150.59666666667 -122.752726526461 39.1940209683867
648 -2259192.66666667 2116381.66666667 30 1096.34666666667 -122.751455930147 39.19074114497
649 -2255990.66666667 2121250 30 1031.45666666667 -122.731301383792 39.2404034205778
650 -2256226.66666667 2121713.33333333 30 1103.01333333333 -122.735456727185 39.2437904275153
651 -2264353.66666667 2123364.33333333 30 976.68 -122.832109431674 39.2377729829354
652 -2256237.33333333 2116348.66666667 30 691.493333333333 -122.718170579842 39.1977788298192
653 -2257233.66666667 2115001 30 714.883333333333 -122.724985974804 39.1837599216138
654 -2256815.66666667 2115573.33333333 30 763.666666666667 -122.722149465442 39.1897008817656
655 -2255357.66666667 2113930.66666667 30 645.32 -122.700458109077 39.1792280789351
656 -2256525.33333333 2116171 30 708.62 -122.720827988875 39.1955428733068
657 -2254949.66666667 2113345.66666667 30 657.09 -122.693983336756 39.1752223918842
658 -2254274.33333333 2117859.66666667 30 883.233333333333 -122.701025831446 39.215589573522
659 -2244858 2112911.33333333 30 951.21 -122.579263932007 39.1964066230344
660 -2245962.33333333 2112240.33333333 30 866.24 -122.589502173691 39.1879319416228
661 -2246337.33333333 2112235.33333333 30 826.84 -122.593697439271 39.1869650127424
662 -2244904.33333333 2112367.33333333 30 1022.13666666667 -122.578029480108 39.1916273457178
663 -2247771.66666667 2111056 30 731.953333333333 -122.605996979358 39.1733166695303
664 -2245236 2112203.66666667 30 970.49 -122.581226565342 39.189406885942
665 -2244423 2113364.66666667 30 978.826666666667 -122.575840153187 39.2013656249683
666 -2245845 2112513.33333333 30 807.896666666667 -122.589065373046 39.1905621206086
667 -2246771 2111889.33333333 30 899.45 -122.597450768116 39.1829292216998
668 -2246244 2112913.33333333 30 654.73 -122.594837495314 39.1930090400551
669 -2246547.33333333 2112806.66666667 30 630.106666666667 -122.597899918557 39.1913467653189
670 -2247050 2112064.66666667 30 823.436666666667 -122.601149743377 39.1837450353404
671 -2247387 2109204 30 486.106666666667 -122.595701613766 39.1583838971092
672 -2246306.66666667 2113224 30 611.433333333333 -122.596544117303 39.1955186321278
673 -2246630.33333333 2113862.33333333 30 737.973333333333 -122.60224030058 39.2001946343899
674 -2247683.33333333 2113344.66666667 30 630.503333333333 -122.61239512708 39.1931594452573
675 -2248492.33333333 2112616 30 563.713333333333 -122.619126455235 39.1849161019777
676 -2244857.66666667 2114636.66666667 30 1074.21666666667 -122.584827294927 39.2112031978346
677 -2246473.33333333 2114433 30 892.66 -122.602319512229 39.2054751605827
678 -2252587.33333333 2119859 30 1511.52 -122.688555796823 39.2369020173278
679 -2252664.33333333 2119043.33333333 30 1303.24 -122.68677767668 39.2297189755573
680 -2262566 2122645 30 881.336666666667 -122.809691075644 39.2360507858433
681 -2261949.66666667 2123397.66666667 30 737.023333333333 -122.805218812016 39.2440317357779
682 -2261801 2124647.33333333 30 949.88 -122.807616863475 39.2551104032887
683 -2262038.66666667 2122650.33333333 30 803.816666666667 -122.80378611417 39.2374061627657
684 -2262295.33333333 2122881.33333333 30 819.536666666667 -122.807420544462 39.238748371293
685 -2263610.33333333 2122293 30 1132.40666666667 -122.820272860139 39.2304398386219
686 -2263248.66666667 2121376.66666667 30 1178.22 -122.813228678891 39.22348584607
687 -2262663.66666667 2121498.33333333 30 1047.61333333333 -122.807055850383 39.2259815585156
688 -2263031.66666667 2122011.66666667 30 1032.63666666667 -122.812858932796 39.2294666140424
689 -2263336 2123657.33333333 30 902.636666666667 -122.821634842506 39.2428130845394
690 -2263381.66666667 2124208 30 1021.13 -122.823941258695 39.2474184874397
691 -2262840.66666667 2124142.33333333 30 902.79 -122.81765091672 39.2482000621464
692 -2263672.33333333 2124101 30 1102.58 -122.826857368323 39.2457791851537
